Country_Name;Country_Code;Region;Income_Group;Year;Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;Secondary_Education
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2012;3,95;2083,484863;2025-03-15 00:00:00;2025-03-02 00:00:00;46.4;8,72309;62,03;6;73;83;78;450987303,5;520201281;288114154,3;507002568,3;492997431,7;47,37426;0,070507;29493;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2013;4,4;2176,216553;2025-04-16 00:00:00;2025-07-01 00:00:00;50.3;11,5568;62,96;6;7,7358E+15;8,54795E+15;;449363412,6;521500522;291360653,8;50681557,47;49318442,53;48,824128;0,069804;30196;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2014;7;2221,179688;2025-05-23 00:00:00;10.0;53.6;16,8019;63873;6;7,7358E+15;8,54795E+15;;447713352,2;522929296,8;293573510,7;506597527,9;493402472,1;50,351512;0,069096;30904;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2015;10;2317,279785;2025-02-26 00:00:00;2025-03-11 00:00:00;58.4;20,3764;64651;6;73;83;78;445263834,2;52525953,86;294766271,3;506094504,7;493905495,3;52,020962;0,068383;31617;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2016;13,5042;2434,699951;32.8;2025-03-17 00:00:00;65.3;59,1695;65386;6;7,7358E+15;8,54795E+15;;442195725,9;528248609;295556650,5;50536752,98;49463247,02;53,824013;0,067667;32333;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2017;16;2472,493164;32.1;16.0;64.8;137,184;65999;6;7,7358E+15;8,54795E+15;;439599219,4;530736238,5;296645421,3;504810639,7;495189360,3;55,65289;0,066947;33053;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2018;17,1;2727,880127;34.9;2025-01-18 00:00:00;67.9;149,944;66535;6;7,7358E+15;8,54795E+15;;437638338,7;532535161,1;2982650,017;504583192,6;495416807,4;57,437145;0,066224;33776;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2019;18,2773;2981,874512;37.7;19.0;73.2;175,692;66989;6;7,7358E+15;8,54795E+15;;435911795,8;534064794,5;300234097,6;504620938;495379062;59,174891;0,0000655;34,5;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2020;25,6424;3290,609863;39.9;22.0;72.9;186,248;66408;6;7,7358E+15;8,54795E+15;;433726253,1;536083841,3;301899055,9;504623922,7;495376077,3;60,972798;0,064773;35227;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2021;29,7016;3493,083008;42.7;2025-03-23 00:00:00;77.3;197,842;66201;6;7,7358E+15;8,54795E+15;;43132862,16;53839348,53;302778931,3;504557379;495442621;62,830412;0,064046;35954;6
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2022;31,8913;3799,862305;45.8;36.0;74.7;220,859;66782;6;7,87E+14;8,553E+14;82,01999664;429162231,4;540487270,5;303504981;504483979,8;495516020,2;64,711821;0,063318;36682;6
Thailand;THA;East Asia & Pacific;Upper middle income;2012;26,46;14616,64979;99.1;98.8;99.4;650,814;76772;6;7,7358E+15;8,54795E+15;;192264296;716211926,3;915237777,3;507031112,3;492968887,7;69,436098;0,054555;45445;6
Thailand;THA;East Asia & Pacific;Upper middle income;2013;28,94;15215,94925;99.4;99.0;99.9;743,359;77083;6;92;95;94;188099541,3;716876647,1;950238115,8;507433898,6;492566101,4;69,845114;0,053807;46193;6
Thailand;THA;East Asia & Pacific;Upper middle income;2014;34,8861;15365,31754;99.5;99.2;99.9;774,748;77415;6;7,7358E+15;8,54795E+15;;184502177,3;716555591,1;989422316,5;507857462,9;492142537,1;70,216367;0,053057;46943;6
Thailand;THA;East Asia & Pacific;Upper middle income;2015;39,3161;15791,17148;99.6;99.5;99.7;883,035;77717;6;91;95;93;1810770,407;715683231,8;103239727,4;508304875,2;491695124,8;70,540795;0,052306;47694;6
Thailand;THA;East Asia & Pacific;Upper middle income;2016;47,505;16671,25069;99.9;99.9;99.9;1018,77;78049;6;9,2681E+13;9,11963E+14;91,98139954;177345182,2;714840033,9;107814783,9;508769403;491230597;70,859841;0,051552;48448;6
Thailand;THA;East Asia & Pacific;Upper middle income;2017;52,8919;17573,33982;99.9;99.9;99.9;1153,45;78394;6;7,7358E+15;8,54795E+15;;173369766,4;713970271;112659962,5;509251950,1;490748049,9;71,160187;0,0000508;49,2;6
Thailand;THA;East Asia & Pacific;Upper middle income;2018;56,8175;18876,22088;99.8;99.7;99.9;1287,41;78662;6;92;95;94;169415128,3;712751569,8;117833301,8;509762388,5;490237611,5;71,376079;0,050051;49949;6
Thailand;THA;East Asia & Pacific;Upper middle income;2019;66,6524;19963,39184;99.9;99.9;99.9;1413,38;78975;6;9,01833E+14;9,24735E+14;91,26914978;165514326,3;71119813,85;123287535,2;510312906,6;489687093,4;71,522271;0,049308;50692;6
Thailand;THA;East Asia & Pacific;Upper middle income;2020;77,8437;19163,74152;100.0;100.0;99.8;1602,18;79274;6;7,7358E+15;8,54795E+15;;161671338,1;709348809,1;128979852,9;510892383,4;489107616,6;71,641484;0,00004857;51,43;6
Thailand;THA;East Asia & Pacific;Upper middle income;2021;85,2696;20245,24241;100.0;100.0;99.8;1731,69;78715;6;9,28E+14;95,5;94,09999847;157908306,1;707171396;134920297,9;511467483,6;488532516,4;71,727332;0,047837;52163;6
Thailand;THA;East Asia & Pacific;Upper middle income;2022;87,9772;22220,28648;99.9;100.0;100.0;1751,26;79,68;6;9,1486E+14;9,06691E+14;91,09986877;154329660,9;704702497,4;140967841,7;512021545,2;487978454,8;71,735329;0,047111;52889;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2012;7;2386,1359;56.0;42.6;89.5;5,28688;66081;6;7,7358E+15;8,54795E+15;;408969631,3;542325874,4;487044942,9;489466333,6;510533666,4;1,134885;0,071572;28428;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2013;11;2566,030707;59.2;46.2;91.2;6,04128;66,44;6;7,7358E+15;8,54795E+15;;403963510,7;545890419,8;50146069,5;490243765,6;509756234,4;1,158695;0,071221;28779;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2014;17,5;2859,860616;62.4;49.8;93.2;8,69784;66787;6;7,7358E+15;8,54795E+15;;397826472,3;550785237,5;513882901,6;490959918;509040082;1,181903;0,070867;29133;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2015;18,6;3107,571902;67.3;55.6;95.2;8,53019;67137;6;7,7358E+15;8,54795E+15;;391229919,7;556162128,4;526079519,1;491605069;508394931;1,205131;0,00007051;29,49;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2016;21,2;3390,762216;76.5;67.2;98.4;5,4060146;67446;6;5,96048E+14;7,21798E+14;65,77912903;384458665,4;561642140,5;538991941,4;492218990,1;507781009,9;1,228312;0,00007015;29,85;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2017;24,2;3463,117303;79.5;70.9;99.4;26,7316;67745;6;7,7358E+15;8,54795E+15;;377850816;567203242,3;549459416,5;492856532,3;507143467,7;1,251703;0,069788;30212;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2018;27,6;3561,287705;85.2;78.8;99.7;0,548607;68017;6;7,7358E+15;8,54795E+15;;371670249,6;572835020,6;554947298,5;493531532;506468468;1,275959;0,069422;30578;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2019;28,0046;4556,614281;90.6;86.5;100.0;0,684118;68268;6;7,7358E+15;8,54795E+15;;365772713,6;578625760;556015264,3;494237650,3;505762349,7;1,300945;0,069053;30947;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2020;32,0127;6132,082882;96.0;94.2;100.0;0,625918;68475;6;66,5;7,33E+14;69,90000153;360057493,9;584586142,3;553563638,3;494972301,3;505027698,7;1,326053;0,00006868;31,32;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2021;35,5407;6824,792389;100.0;100.0;100.0;1,01471;67737;6;7,7358E+15;8,54795E+15;;354378087,9;590810128;548117841,2;495700813;504299187;1,350139;0,068305;31695;6
Timor-Leste;TLS;East Asia & Pacific;Lower middle income;2022;40,7521;5725,146172;99.7;100.0;100.0;1,00051;69056;6;7,7358E+15;8,54795E+15;;348343363,4;597604023,4;540526131,9;496012911,8;503987088,2;1,369295;0,067926;32074;6
Togo;TGO;Sub-Saharan Africa;Low income;2012;4;1645,313819;39.1;2025-08-15 00:00:00;76.3;58,4348;58073;7;7,7358E+15;8,54795E+15;;416307196,9;555980957,5;277118456,5;49875914,27;50124085,73;7,100736;0,061454;38546;7
Togo;TGO;Sub-Saharan Africa;Low income;2013;4,5;1715,361692;41.0;2025-01-17 00:00:00;78.1;9,49153;58684;7;7,7358E+15;8,54795E+15;;416037626,8;556021652,5;279407206,9;498564534,6;501435465,4;7,285442;0,060939;39061;7
Togo;TGO;Sub-Saharan Africa;Low income;2014;5,7;1803,149113;45.7;2025-01-21 00:00:00;83.2;16,8753;58853;7;7,7358E+15;8,54795E+15;;415431256,5;556405425,5;281633180,4;498371819,4;501628180,6;7,47245;0,060421;39579;7
Togo;TGO;Sub-Saharan Africa;Low income;2015;7,12;1879,6694;44.7;2025-08-19 00:00:00;82.0;86,2199;59396;7;51;77;64;414586839,1;556964323,8;284488370,4;498183395;501816605;7,663195;0,0000599;40,1;7
Togo;TGO;Sub-Saharan Africa;Low income;2016;11,31;1932,927217;46.8;21.0;84.4;62,0529;59,55;7;7,7358E+15;8,54795E+15;;413557964,1;557632202,1;288098337,9;497996510,7;502003489,3;7,858289;0,059372;40628;7
Togo;TGO;Sub-Saharan Africa;Low income;2017;12,3602;1985,525686;48.0;2025-05-19 00:00:00;88.8;62,7394;60154;7;7,7358E+15;8,54795E+15;;412322139,9;558493557,2;291843029,4;497813864,5;502186135,5;8,05714;0,058838;41162;7
Togo;TGO;Sub-Saharan Africa;Low income;2018;15,5;2067,091313;50.0;2025-03-26 00:00:00;83.1;31,6705;60244;7;7,7358E+15;8,54795E+15;;410868775;559551727,9;295794971,1;497632155,5;502367844,5;8,258778;0,058298;41702;7
Togo;TGO;Sub-Saharan Africa;Low income;2019;20,7273;2214,713751;52.5;2025-09-23 00:00:00;91.6;37,692;60901;7;55;80;67;409267242,1;560742451,8;299903061,2;497445370,9;502554629,1;8,463068;0,057752;42248;7
Togo;TGO;Sub-Saharan Africa;Low income;2020;29,0237;2356,758597;54.1;2025-03-24 00:00:00;94.0;60,7932;61035;7;7,7358E+15;8,54795E+15;;407386316,5;562246787,5;303668959,1;497284053,3;502715946,7;8,66972;0,0000572;42,8;7
Togo;TGO;Sub-Saharan Africa;Low income;2021;32,5051;2577,201963;55.7;2025-07-24 00:00:00;96.3;74,9326;61619;7;7,7358E+15;8,54795E+15;;405051722;56422234,08;307259371,7;497141426,4;502858573,6;8,878379;0,056642;43358;7
Togo;TGO;Sub-Saharan Africa;Low income;2022;37,6212;2852,064429;57.2;25.0;96.5;103,724;61588;7;7,7358E+15;8,54795E+15;;402169600,4;56667625,81;311541415,6;496987261,9;503012738,1;9,089738;0,056079;43921;7
Tonga;TON;East Asia & Pacific;Upper middle income;2012;30;4996,444885;92.8;91.3;97.7;139,587;70442;7;7,7358E+15;8,54795E+15;;372410070,8;568232683;593572462,2;50213102,55;49786897,45;0,10746;0,076565;23435;7
Tonga;TON;East Asia & Pacific;Upper middle income;2013;32,754;5119,694595;95.1;94.1;98.5;158,763;70505;7;7,7358E+15;8,54795E+15;;370880904;5692652,518;598538441,8;503203272,4;496796727,6;0,107078;0,076618;23382;7
Tonga;TON;East Asia & Pacific;Upper middle income;2014;35,9544;5335,915802;95.9;95.0;98.7;168,841;70,54;7;7,7358E+15;8,54795E+15;;369462240,5;570566274,9;599714845,8;504300762,6;495699237,4;0,106609;0,076672;23328;7
Tonga;TON;East Asia & Pacific;Upper middle income;2015;38,6513;5471,796834;100.0;100.0;100.0;231,679;70607;7;7,7358E+15;8,54795E+15;;367307601,7;572609453,8;60082944,53;505372594,1;494627405,9;0,106095;0,076725;23275;7
Tonga;TON;East Asia & Pacific;Upper middle income;2016;39,95;5920,157658;97.0;96.5;98.6;284,296;70661;7;7,7358E+15;8,54795E+15;;36511599,26;574594405,1;602896023,7;506548273,4;493451726,6;0,105524;0,076778;23222;7
Tonga;TON;East Asia & Pacific;Upper middle income;2017;46,2;6229,070288;98.2;97.8;99.6;284,749;70713;7;7,7358E+15;8,54795E+15;;363773130;575541855,9;606850140,7;508447549,3;491552450,7;0,105356;0,076831;23169;7
Tonga;TON;East Asia & Pacific;Upper middle income;2018;53,4;6402,757588;99.0;98.8;99.8;238,616;70779;7;7,7358E+15;8,54795E+15;;362065617,4;576470755,4;614636271,9;510993018,7;489006981,3;0,105567;0,076869;23131;7
Tonga;TON;East Asia & Pacific;Upper middle income;2019;61,78962999;6488,597535;98.4;97.9;100.0;350,434;70871;7;9,75792E+14;8,38167E+14;91,05162048;359919371,2;577725833,8;623547949;513580013,2;486419986,8;0,105669;0,076893;23107;7
Tonga;TON;East Asia & Pacific;Upper middle income;2020;66,64843101;6689,859317;99.9;99.8;100.0;473,019;70928;7;7,7358E+15;8,54795E+15;;357722308,2;578925958;63351733,86;516191593,4;483808406,6;0,105704;0,076901;23099;7
Tonga;TON;East Asia & Pacific;Upper middle income;2021;57,5486;7034,924838;100.0;100.0;100.0;645,748;70986;7;99,5;9,94E+14;99,40000153;356514155,4;57926618,29;642196616,7;519186652,8;480813347,2;0,10549;0,076896;23104;7
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2012;57,5;32103,10912;100.0;100.0;100.0;1434,74;73716;5;7,7358E+15;8,54795E+15;;199759369;732010195,1;682304359,1;505859415,3;494140584,7;1,335194;0,046329;53671;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2013;59,9;31912,18321;100.0;100.0;100.0;1504,25;73962;5;7,7358E+15;8,54795E+15;;19850239,23;729691934,3;718056734,4;505997580,4;494002419,6;1,340557;0,00004647;53,53;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2014;62,4;32269,3788;100.0;100.0;100.0;1745,85;74215;5;7,7358E+15;8,54795E+15;;197278365,9;726961227,7;757604064,1;506139124,4;493860875,6;1,345343;0,046587;53413;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2015;65,1;30031,70847;100.0;100.0;100.0;1948,81;74503;5;7,7358E+15;8,54795E+15;;196026276,4;723901011;80072712,59;506339264;493660736;1,349667;0,046681;53319;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2016;67,8;28349,22034;100.0;100.0;100.0;1778,53;74281;5;7,7358E+15;8,54795E+15;;194729601,3;720634838,9;846355598,3;506568779,2;493431220,8;1,353895;0,00004675;53,25;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2017;70,6;28734,61813;100.0;100.0;100.0;2261,02;74,23;5;7,7358E+15;8,54795E+15;;193303560,2;71738036,15;893160783,1;506698790;493301210;1,356633;0,046795;53205;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2018;72,8;29497,07039;100.0;100.0;100.0;2327,07;73802;5;7,7358E+15;8,54795E+15;;190453911,3;716096737,3;934493513,7;504892833,7;495107166,3;1,359193;0,046816;53184;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2019;75;29687,7991;100.0;100.0;100.0;2285,28;74228;5;7,7358E+15;8,54795E+15;;188380786,8;713159659,9;984595533,4;504293235,7;495706764,3;1,363985;0,046813;53187;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2020;77,2813;26627,9559;100.0;100.0;100.0;2543,99;74406;5;7,7358E+15;8,54795E+15;;187459888,4;708098487,3;104441624,3;505639682,8;494360317,2;1,366725;0,046786;53214;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2021;79;30826,20881;100.0;100.0;100.0;2492,99;72971;5;7,7358E+15;8,54795E+15;;185453555,5;705391312,5;109155131,9;505682196,3;494317803,7;1,367558;0,046735;53265;5
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2022;79,9843;33556,46432;100.0;100.0;100.0;2603,32;74708;5;9,38321E+14;8,54795E+15;;182981192,5;70343764,7;113581160,5;505489928,9;494510071,1;1,365805;0,00004666;53,34;5
Tunisia;TUN;Middle East & North Africa;Lower middle income;2012;41,4416;10614,5313;99.5;98.5;100.0;478,951;75,55;7;72;88;80;242032521,2;69169500,58;662724729,6;501264300,3;498735699,7;11,009647;0,032782;67218;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2013;43,8;10671,56973;99.7;99.1;100.0;466,715;75,65;7;7,7358E+15;8,54795E+15;;243632813,1;689347454,5;670197324,6;501758178,4;498241821,6;11,141361;0,032505;67495;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2014;46,16;10946,89358;99.8;99.4;100.0;503,392;75,65;7;72;86;79;245510093,4;6864122,151;680776914,7;502194329,5;497805670,5;11,274288;0,032228;67772;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2015;46,5;10782,54384;99.9;99.9;99.9;503,389;75692;7;7,7358E+15;8,54795E+15;;247048700,2;683260271,8;696910280,3;502572383,9;497427616,1;11,402264;0,031944;68056;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2016;49,6;10993,66385;100.0;100.0;100.0;555,369;75786;7;7,7358E+15;8,54795E+15;;248604273,5;679779031;716166955,4;502940320,8;497059679,2;11,528674;0,031654;68346;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2017;55,5002;11288,78001;100.0;100.0;100.0;688,198;75845;7;7,7358E+15;8,54795E+15;;249964068,1;676324579,6;737113523,5;5032984,856;4967015,144;11,650498;0,031358;68642;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2018;64,1908;11841,4062;99.8;99.6;99.9;861,85;75,95;7;7,15484E+14;8,77468E+14;79,47511292;250818610,6;672921528,4;762598609,7;503649861,5;496350138,5;11,765514;0,031055;68945;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2019;66,7;12494,79057;100.0;100.0;100.0;1005,42;75993;7;74;88;81;25111470,82;669427854,9;794574369,6;503996940,8;496003059,2;11,875081;0,030746;69254;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2020;68,5564;11918,06621;99.9;99.7;100.0;1114,68;75292;7;7,7358E+15;8,54795E+15;;2508334,894;666348757,2;828177534,1;504368903,5;495631096,5;11,974057;0,030432;69568;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2021;68,3155;12375,34293;99.9;99.7;100.0;1242,2;73772;7;7,7358E+15;8,54795E+15;;249611231,5;664809898,4;855788701,2;504790921,3;495209078,7;12,048622;0,030112;69888;7
Tunisia;TUN;Middle East & North Africa;Lower middle income;2022;73,8379;13532,63804;100.0;99.7;100.0;1393,09;74263;7;7,82611E+14;9,25698E+14;85,21492767;247385633,9;664224604,4;883897617;505167982,4;494832017,6;12,119334;0,029786;70214;7
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2012;7,1958;11035,45128;99.9;99.8;100.0;2,41024;68722;7;7,7358E+15;8,54795E+15;;297266329,4;666711227,4;360224431,4;509795998,8;490204001,2;5,808546;0,050825;49175;7
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2013;9,6;11722,80863;99.9;99.9;100.0;3,03064;68,74;7;7,7358E+15;8,54795E+15;;29612106,8;66821369,58;356652362,6;509949672,9;490050327,1;5,939341;0,050459;49541;7
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2014;12,2;12476,53444;100.0;100.0;100.0;3,78583;68614;8;7,7358E+15;8,54795E+15;;296146862,6;668288374,4;355647629,9;510077637,5;489922362,5;6,075283;0,050079;49921;8
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2015;14,9968;12714,81372;100.0;100.0;100.0;45,3685;68782;8;7,7358E+15;8,54795E+15;;297155943,7;667187894,7;356561616,7;51017894,81;48982105,19;6,21577;0,049683;50317;8
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2016;17,9903;12919,37122;100.0;100.0;100.0;73,4366;68777;8;7,7358E+15;8,54795E+15;;299031798,7;665059234,7;359089666,2;510249540,8;489750459,2;6,360041;0,049272;50728;8
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2017;21,251;13278,40304;100.0;100.0;100.0;115,619;68916;8;7,7358E+15;8,54795E+15;;301697110,3;662029908,7;362729810;510291744,7;489708255,3;6,507061;0,048847;51153;8
Turkmenistan;TKM;Europe & Central Asia;Upper middle income;2019;;15477,72376;99.9;99.9;99.9;259,674;69002;8;9,96493E+14;8,54795E+15;;308693214,6;654019223,7;372875616,5;510319821,8;489680178,2;6,803944;0,047952;52048;8
Tuvalu;TUV;East Asia & Pacific;Upper middle income;2012;18,7;3170,394977;97.7;96.2;98.8;411,56;63964;7;7,7358E+15;8,54795E+15;;325437834,4;621336137,9;532260277,1;488750685,9;511249314,1;0,010934;0,043185;56815;7
Tuvalu;TUV;East Asia & Pacific;Upper middle income;2013;21,2;3277,204792;97.6;95.7;98.9;409,054;64008;7;7,7358E+15;8,54795E+15;;323803463,5;622471705,8;537248306,9;488046541,2;511953458,8;0,011001;0,042186;57814;7
Tuvalu;TUV;East Asia & Pacific;Upper middle income;2014;24,1;3418,852556;97.9;96.0;99.1;409,687;64025;7;7,7358E+15;8,54795E+15;;321103423,2;624772396,2;541241806,3;487891478,5;512108521,5;0,010984;0,041214;58786;7
Tuvalu;TUV;East Asia & Pacific;Upper middle income;2015;27,3;3775,747413;98.1;96.3;99.4;410,472;64,06;7;7,7358E+15;8,54795E+15;;319301286,1;626516464,5;541822493,8;487731460,4;512268539,6;0,010963;0,00004027;59,73;7
Tuvalu;TUV;East Asia & Pacific;Upper middle income;2016;31;4030,854599;97.3;93.8;99.6;411,711;64108;7;7,7358E+15;8,54795E+15;;317718102,4;628253808,5;54028089,12;487144295;512855705;0,01093;0,039355;60645;7
Tuvalu;TUV;East Asia & Pacific;Upper middle income;2017;35,2;4226,711051;98.7;97.0;99.8;414,022;64148;7;7,7358E+15;8,54795E+15;;31622044,35;629680743,4;540988131,4;48606127,52;51393872,48;0,010869;0,00003847;61,53;7
Tuvalu;TUV;East Asia & Pacific;Upper middle income;2021;82,2681;5352,973141;99.7;99.1;100.0;441,436;64547;7;7,7358E+15;8,54795E+15;;316476185,8;625938097,8;575857163,9;488620757,3;51137924,27;0,010194;0,035215;64785;7
Tuvalu;TUV;East Asia & Pacific;Upper middle income;2022;81,1913;5661,131626;100.0;99.1;100.0;452,362;64854;7;7,7358E+15;8,54795E+15;;319855884,7;621297037,6;588470776,6;488590872,7;511409127,3;0,009992;0,034473;65527;7
Uganda;UGA;Sub-Saharan Africa;Low income;2012;4,8;2031,946695;2025-05-20 00:00:00;2025-07-11 00:00:00;54.6;11,1831;58817;6;62;79;70;490759539,1;490159596,2;190808647,3;506332578,1;493667421,9;34,337438;0,079576;20424;6
Uganda;UGA;Sub-Saharan Africa;Low income;2013;5,1;2044,881825;2025-09-13 00:00:00;2025-08-02 00:00:00;55.8;11,7441;59763;6;7,7358E+15;8,54795E+15;;488277683,2;492705614,7;190167020,8;50613277,14;49386722,86;35,337042;0,079042;20958;6
Uganda;UGA;Sub-Saharan Africa;Low income;2014;5,4;2134,009163;2025-04-20 00:00:00;2025-09-11 00:00:00;51.4;15,1661;60408;6;7,7358E+15;8,54795E+15;;484979360,9;495886315,8;191343232,9;50593563,13;49406436,87;36,395539;0,078496;21504;6
Uganda;UGA;Sub-Saharan Africa;Low income;2015;5,8;2189,964859;2025-05-18 00:00:00;9.0;51.9;21,5084;61086;6;7,7358E+15;8,54795E+15;;48072905,96;499920100,3;193508400,8;505737908,4;494262091,6;37,531446;0,00007794;;6
Uganda;UGA;Sub-Saharan Africa;Low income;2016;5,9;2165,297594;2025-07-26 00:00:00;2025-07-17 00:00:00;57.5;23,7415;61648;6;6,09974E+14;7,84958E+14;69,10131836;475229368,4;5051846,881;195859435,3;505528084,7;494471915,3;38,799152;0,077376;22624;6
Uganda;UGA;Sub-Saharan Africa;Low income;2019;6,017815092;2441,374452;41.3;2025-08-31 00:00:00;70.8;7,52797;62991;6;7,7358E+15;8,54795E+15;;457632788,2;522003191,3;20364020,51;504891076,2;495108923,8;42,999637;0,075639;24361;6
Uganda;UGA;Sub-Saharan Africa;Low income;2020;7,4;2532,219501;42.1;32.8;70.1;7,78188;62851;6;7,7358E+15;8,54795E+15;;452237814,8;527143590,7;206185945;504704822,3;495295177,7;44,457152;0,075046;24954;6
Uganda;UGA;Sub-Saharan Africa;Low income;2021;10;2684,920359;45.2;35.9;72.3;8,38842;62705;6;7,7358E+15;8,54795E+15;;447325571,5;531816672;208577565,3;504529988,8;495470011,2;45,91093;0,074447;25553;6
Uganda;UGA;Sub-Saharan Africa;Low income;2022;;2919,177754;47.1;35.9;72.0;8,50849;63638;6;7,653E+14;8,485E+14;80,58999634;443070937,8;535777012,4;211520498,2;504366891,3;495633108,7;47,312719;0,073841;26159;6
Ukraine;UKR;Europe & Central Asia;Upper middle income;2012;35,27;9552,314453;99.9;99.8;99.9;803,755;7,09441E+14;7;9,99582E+14;9,99939E+14;99,97434998;143854608,2;710053024;146092367,9;534815062,8;465184937,2;46,210056;0,031218;68782;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2013;40,9541;10903,8252;100.0;100.0;100.0;885,843;7,11595E+13;7;7,7358E+15;8,54795E+15;;14615300,56;707630587,5;146216406,9;534530393,8;465469606,2;46,12677;0,031125;68875;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2014;46,236;10493,74512;100.0;100.0;100.0;930,621;7,11866E+14;7;7,7358E+15;8,54795E+15;;148615460,5;703752093,1;147632446,4;534403635,4;465596364,6;45,97238;0,031032;68968;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2015;48,8846;9921,833984;100.0;100.0;100.0;1164,37;7,11895E+13;7;7,7358E+15;8,54795E+15;;150784638,7;697670395,5;151544965,8;53429554,58;46570445,42;45,784896;0,030939;69061;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2016;53,001;10864,65723;100.0;100.0;100.0;1203,43;7,14763E+14;7;7,7358E+15;8,54795E+15;;152599001,2;692108781,2;155292217,6;534139854,3;465860145,7;45,616832;0,030846;69154;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2017;58,8895;11536,08105;100.0;100.0;100.0;1235,35;7,1781E+14;7;7,7358E+15;8,54795E+15;;153881165;686550169,6;159568665,3;533999584,2;466000415,8;45,436041;0,030754;69246;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2018;62,5532;12554,84863;100.0;100.0;100.0;1280,33;7,15827E+14;7;7,7358E+15;8,54795E+15;;154195267,3;682325299,3;163479433,4;533927850,4;466072149,6;45,208907;0,030648;69352;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2019;70,1248;14217,48633;100.0;100.0;100.0;1615,91;7,18273E+14;7;7,7358E+15;8,54795E+15;;153715841,8;679121159,4;167162998,9;533934280,7;466065719,3;44,957458;0,030527;69473;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2020;75,0379;15541,02734;100.0;100.0;100.0;1861,7;7,11851E+14;7;7,7358E+15;8,54795E+15;;152834003,7;676202746,1;170963250,2;534002898,9;465997101,1;44,680014;0,030392;69608;7
Ukraine;UKR;Europe & Central Asia;Upper middle income;2021;79,2183;17846,4082;100.0;100.0;100.0;1826,78;6,96478E+14;7;100;100;100;151444728,3;674674595;173880676,7;533979688,8;466020311,2;44,29864;0,030243;69757;7
