Country_Name,Country_Code,Region,Income_Group,Year,Internet_Users,GDP_Per_Capita,Electricity_Access,Electricity_Access_Rural,Electricity_Access_Urban,Broadband_Subscriptions,Life_Expectancy,Sec_Edu_Duration,Literacy_Female,Literacy_Male,Literacy_Total,Pop_0_14,Pop_15_64,Pop_65_Above,Pop_Female,Pop_Male,Pop_Total,Pop_Rural,Pop_Urban,Secondary_Education,clusters
Samoa,WSM,East Asia & Pacific,Lower middle income,2016,31.7,6141.450890413608,98.9,98.7,99.7,106.585,72.54,7,7735804398740220.0,8547946143266630.0,,381051012.535688,570160049.926535,487889375.377766,492243205.126315,507756794.873685,0.203499,0.081319,18681.0,7.0,0
Samoa,WSM,East Asia & Pacific,Lower middle income,2017,39.4,6280.215004651613,96.8,96.1,99.7,82.3698,72.59,7,7735804398740220.0,8547946143266630.0,,382149264.049033,568389768.005667,494609679.453008,493235644.913955,506764355.086045,0.205415,0.081548,18452.0,7.0,0
Samoa,WSM,East Asia & Pacific,Lower middle income,2018,49.1,6318.269772813974,99.8,99.8,99.8,81.51,72636.0,7,7735804398740220.0,8547946143266630.0,,383294312.608993,56614253.644343,505631509.475773,494402212.137854,505597787.862146,0.207582,0.081757,18243.0,7.0,0
Samoa,WSM,East Asia & Pacific,Lower middle income,2019,61.2106,6638.184547464392,99.2,99.0,99.9,80.6559,72157.0,7,976584167480469.0,983150177001953.0,97.9902572631836,384572849.110614,56371809.447539,517090564.139966,495509581.466298,504490418.533702,0.20978,0.081944,18056.0,7.0,0
Samoa,WSM,East Asia & Pacific,Lower middle income,2020,69.9561,6450.765383609225,100.0,100.0,100.0,79.8324,72768.0,7,7735804398740220.0,8547946143266630.0,,38598167.440456,561034990.374816,529833352.206243,49660050.107812,50339949.892188,0.211944,0.082111,17889.0,7.0,0
Samoa,WSM,East Asia & Pacific,Lower middle income,2021,76.2853,6214.016927895575,98.3,97.9,100.0,79.1472,72767.0,7,993000030517578.0,99.0,99.0999984741211,387091341.993367,558700807.843614,542078501.630188,497046014.809687,502953985.190313,0.213779,0.082258,17742.0,7.0,0
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,75.2869,6260.402382714482,98.3,97.9,100.0,87.7539,72598.0,7,7735804398740220.0,8547946143266630.0,,387857967.439451,556579121.575951,555629109.845977,496801557.179424,503198442.820576,0.215261,0.082384,17616.0,7.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2012,54.0,64162.53583263838,100.0,100.0,100.0,938.626,76461.0,6,7735804398740220.0,8547946143266630.0,,262915939.682828,713417737.515747,236663228.014249,381563260.936938,618436739.063062,26.168861,1.748e-05,82.52,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2013,60.5,60918.7402388012,100.0,100.0,100.0,,76626.0,6,91.0,97.0,94.0,258020944.969312,718696842.780143,232822122.505455,378264274.377698,621735725.622302,27.624004,1.726e-05,82.74,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2015,69.6162,52069.64323799421,100.0,100.0,100.0,2113.62,76918.0,6,7735804398740220.0,8547946143266630.0,,250686289.993327,727032579.683734,222811303.229385,372281937.664058,627718062.335942,29.816382,1.682e-05,83.18,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2016,74.8793,48250.51101050297,99.9,100.0,100.0,2082.68,77064.0,6,7735804398740220.0,8547946143266630.0,,249155127.716875,728708364.725954,221365075.571716,371829221.283328,628170778.716672,30.954198,0.016599,83401.0,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2017,94.1756,51237.79694443248,100.0,100.0,100.0,2161.39,77.16,6,93.0,97.0,95.0,251658463.819685,725539157.080724,228023790.995907,376469256.687636,623530743.312364,30.977355,0.016378,83622.0,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2018,93.31,56700.06495723563,99.9,100.0,100.0,2246.61,77212.0,6,7735804398740220.0,8547946143266630.0,,256624586.752422,719567949.680951,238074635.666274,383712858.701036,616287141.298964,30.196281,0.016156,83844.0,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2019,95.7247,56188.19518273626,100.0,100.0,100.0,2232.14,77304.0,6,7735804398740220.0,8547946143266630.0,,257510157.866464,717987360.634578,245024814.989585,388316345.731402,611683654.268599,30.063799,0.015935,84065.0,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2020,97.8623,45434.47164518738,100.0,100.0,100.0,2545.97,76239.0,6,96.0,99.0,98.0,254909400.592239,719864782.936657,252258164.711042,391110226.845957,608889773.154043,31.55251,0.015713,84287.0,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2021,100.0,55768.23552013492,100.0,100.0,100.0,3379.74,76936.0,6,7735804398740220.0,8547946143266630.0,,252064849.390766,721749607.532303,261855430.769317,392660742.856915,607339257.143085,30.784383,0.015492,84508.0,6.0,0
Saudi Arabia,SAU,Middle East & North Africa,High income,2022,100.0,61440.7652906224,100.0,100.0,100.0,4182.3,77905.0,6,7735804398740220.0,8547946143266630.0,,246445233.084711,726529825.167567,270249417.477226,392656434.652215,607343565.347785,32.175224,0.015271,84729.0,6.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2012,10.8,2764.261307084822,56.5,32.5,86.3,71.7937,65457.0,7,7735804398740220.0,8547946143266630.0,,427005059.804502,537078017.649908,359169225.455899,504065438.893553,495934561.106447,13.310495,0.055397,44603.0,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2013,13.1,2768.768187119845,57.0,,87.8,77.8457,66072.0,7,34.0,54.0,44.0,426806757.189143,537401403.808036,357918390.028218,503319196.111109,496680803.888891,13.710849,0.054981,45019.0,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2014,17.7,2853.804562506351,61.0,41.0,85.0,73.0365,66452.0,7,7735804398740220.0,8547946143266630.0,,425669714.141041,538844213.348809,354860725.101498,502015778.434594,497984221.565406,14.152102,0.054564,45436.0,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2015,21.7,2994.280327148746,60.5,38.1,86.9,68.9431,66879.0,7,351685104370117.0,541778411865234.0,43.5927314758301,423643492.484461,541120274.086851,352362334.286885,500676199.332161,499323800.667839,14.593331,0.054138,45862.0,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2016,25.6648,3101.123484941079,64.5,44.5,87.7,65.4181,67497.0,7,376722793579102.0,568072700500488.0,46.0996398925781,420962643.936666,543968395.932547,35068960.130787,49929575.403804,500704245.961959,15.034521,0.053704,46296.0,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2017,29.6431,3234.361581940883,61.7,35.4,91.7,72.2423,67.75,7,40.0,65.0,52.0,417561348.863197,547454841.926833,3498380.920997,497890016.427785,502109983.572215,15.475002,5.325999999999999e-05,46.74,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2018,35.3,3380.215965294454,66.0,41.4,93.5,81.57339999999999,68097.0,7,40578800201416.0,544713897705078.0,46.6059112548828,41338892.959775,55161731.926394,349937511.383095,496482892.517251,503517107.482749,15.914498,0.052808,47192.0,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2019,43.4,3647.951373572416,70.4,47.8,95.2,92.9785,68526.0,7,385151901245117.0,574714088439941.0,46.8336715698242,408595094.154888,55629971.072753,351051951.175819,495099407.922327,504900592.077673,16.352922,0.052347,47653.0,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2020,53.3088,3752.91947490817,64.3,38.6,92.0,105.641,68006.0,7,7735804398740220.0,8547946143266630.0,,403310678.021691,561414662.545808,352746594.325007,493780979.329652,506219020.670348,16.789219,0.051878,48122.0,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2021,54.9741,4173.677413996194,68.0,43.4,93.9,120.966,67093.0,7,7735804398740220.0,8547946143266630.0,,397622761.897608,56694618.125052,354310568.518721,492552523.200633,507447476.799366,17.220867,5.14e-05,48.6,7.0,0
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2022,59.9832,4529.14886305445,67.9,43.4,96.6,140.365,67913.0,7,470800018310547.0,690599975585938.0,57.6699981689453,391603034.665879,572763044.893002,356339204.411192,491466510.619761,508533489.380239,17.651103,0.050914,49086.0,7.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2012,48.1,14505.43049687399,99.8,99.6,99.9,1481.05,748365853658537.0,8,7735804398740220.0,8547946143266630.0,,14311937.965954,68098876.897828,175891851.362179,523680194.871463,476319805.128537,7.201497,0.044644,55356.0,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2013,53.4504,15246.19440893737,99.9,99.9,99.9,1641.64,751853658536585.0,8,7735804398740220.0,8547946143266630.0,,143063334.267661,677436627.284965,179500038.447375,523746114.032363,476253885.967637,7.166553,0.044531,55469.0,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2014,62.0751,15295.11376397132,99.7,99.5,99.8,1674.18,753365853658537.0,8,7735804398740220.0,8547946143266630.0,,14319447.946837,672902689.526134,183902831.005496,523794824.055008,476205175.944992,7.131787,0.044417,55583.0,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2015,65.317,15545.23615628021,99.9,99.9,99.9,1865.69,752878048780488.0,8,7735804398740220.0,8547946143266630.0,,143412040.790536,667748162.145044,18883979.706442,523826455.609131,476173544.390869,7.095383,0.044304,55696.0,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2016,67.0568,16454.76737409693,99.9,99.9,100.0,2060.94,756878048780488.0,8,98.0,99.0,99.0,143333371.222311,662812936.644156,193853692.133533,523829991.876323,476170008.123677,7.058322,4.419e-05,55.81,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2017,70.3308,17283.82977189431,100.0,100.0,100.0,2114.93,755390243902439.0,8,7735804398740220.0,8547946143266630.0,,142963535.836151,657962638.473577,199073825.690271,523786008.835504,476213991.164496,7.020858,0.044058,55942.0,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2018,73.3607,18467.81036531143,100.0,100.0,100.0,2228.91,75890243902439.0,8,7735804398740220.0,8547946143266630.0,,14267774.773829,652458205.597449,204864046.664261,523691602.544096,476308397.455904,6.982604,0.043908,56092.0,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2019,77.4168,20586.57284907866,99.8,99.7,99.9,2344.25,759365853658537.0,8,99.0,100.0,99.0,142533414.248396,646822977.246048,210643608.505556,523595304.323635,476404695.676365,6.945235,4.374e-05,56.26,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2020,78.368,21012.20003624789,100.0,100.0,100.0,2518.35,744780487804878.0,8,7735804398740220.0,8547946143266630.0,,142609917.583165,641681331.223259,215708751.193576,523580838.621549,476419161.378451,6.899126,0.043554,56446.0,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2021,81.1659,23668.52277688404,100.0,100.0,100.0,2647.94,72780487804878.0,8,7735804398740220.0,8547946143266630.0,,143077246.054747,638036743.847863,21888601.009739,523624848.765915,476375151.234085,6.834326,0.043349,56651.0,8.0,0
Serbia,SRB,Europe & Central Asia,Upper middle income,2022,83.5383,26332.3598277201,100.0,100.0,100.0,2934.58,754821951219512.0,8,7735804398740220.0,8547946143266630.0,,143546142.379414,635677114.259477,220776743.361109,524238817.978641,475761182.021359,6.664449,0.043127,56873.0,8.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2012,47.076,22263.82215994705,98.3,96.7,99.7,1062.56,742756097560976.0,7,7735804398740220.0,8547946143266630.0,,219523221.120521,709783711.561838,706930673.176416,469917523.080478,530082476.919522,0.088303,4.588e-05,54.12,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2013,50.4,22487.24977470005,98.0,96.2,99.5,1215.66,73119512195122.0,7,7735804398740220.0,8547946143266630.0,,217680045.057179,71200626.882484,703136861.179812,467211268.157464,532788731.842536,0.089949,0.045463,54537.0,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2014,51.2547,24984.52691542602,100.0,100.0,100.0,1130.1,732292682926829.0,7,7735804398740220.0,8547946143266630.0,,215881782.436493,713810681.814924,703075357.485822,464698294.395872,535301705.604128,0.091359,0.045031,54969.0,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2015,54.2596,25435.22898943618,100.0,100.0,100.0,1251.52,742951219512195.0,7,7735804398740220.0,8547946143266630.0,,213733161.117043,715689245.963098,705775929.198588,462300310.550318,537699689.449682,0.093419,4.46e-05,55.4,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2016,56.5147,28811.39703349581,100.0,100.0,100.0,1277.99,74309756097561.0,7,7735804398740220.0,8547946143266630.0,,211735460.431065,717349140.874696,709153986.942388,460021307.400224,539978692.599776,0.094677,0.044169,55831.0,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2017,62.6,30674.6487335442,100.0,100.0,100.0,1353.86,74.3,7,7735804398740220.0,8547946143266630.0,,210159526.446167,718429373.857587,71411099.696246,457892302.492306,542107697.507694,0.095843,0.043739,56261.0,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2018,69.2,32091.2988657346,100.0,100.0,100.0,1711.49,728414634146341.0,7,7735804398740220.0,8547946143266630.0,,20875347.705146,718967315.716273,72279207.232267,45586752.433936,54413247.566064,0.096762,0.043309,56691.0,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2019,76.6,34219.06137011796,100.0,100.0,100.0,2292.73,740463414634146.0,7,7735804398740220.0,8547946143266630.0,,207364184.597601,718981219.799321,736545956.030786,453952792.581449,546047207.418552,0.097625,0.042881,57119.0,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2020,84.8223,31055.94420550395,100.0,100.0,100.0,2906.78,772365853658537.0,7,966999969482422.0,958000030517578.0,96.1999969482422,205892377.650863,718328885.785304,757787365.638327,452220033.086432,547779966.913568,0.098462,0.042454,57546.0,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2021,80.7475,29979.82726860906,100.0,100.0,100.0,3356.45,733975609756097.0,7,7735804398740220.0,8547946143266630.0,,204484195.548328,716597215.164143,789185892.875292,450572413.568803,549427586.431196,0.099258,0.042028,57972.0,7.0,0
Seychelles,SYC,Sub-Saharan Africa,High income,2022,86.6654,30575.57050752019,100.0,100.0,100.0,2983.14,738487804878049.0,7,7735804398740220.0,8547946143266630.0,,20310302.933737,71542153.797128,814754326.913502,449148356.463409,550851643.536591,0.119878,0.041604,58396.0,7.0,0
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2013,4.0,2770.692124843869,89.81835138387484,7786486932819900.0,41.4,,56313.0,7,248566799163818.0,413321685791016.0,32.4261703491211,42525954.708569,542454656.476793,322857964.375162,502876206.499443,497123793.500557,6.714051,0.059964,40036.0,7.0,0
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2017,13.2369,2531.312090405013,89.81835138387484,,48.7,,58652.0,7,362379913330078.0,548100090026855.0,44.833179473877,410242626.027215,558435428.622692,313219453.500935,501970851.160795,498029148.839205,7.379299,0.058364,41636.0,7.0,0
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2019,20.8,2704.05835704649,89.81835138387484,,51.4,0.222452,60255.0,7,33942211151123.0,545951309204102.0,43.5777816772461,402013918.536636,566634454.178749,313516272.846153,501639357.831637,498360642.168363,7.731991,0.057516,42484.0,7.0,0
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2020,27.4681,2719.189567639271,89.81835138387484,,55.0,0.227486,59763.0,7,7735804398740220.0,8547946143266630.0,,398111457.761194,570479041.038309,314095012.004967,501527192.596882,498472807.403118,7.912558,0.057077,42923.0,7.0,0
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2021,27.595,2848.705977125793,89.81835138387484,,57.0,0.227312,60062.0,7,7735804398740220.0,8547946143266630.0,,394052666.208913,574431392.673784,315159411.173026,501436945.440547,498563054.559453,8.094602,0.056628,43372.0,7.0,0
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2022,30.3518,3143.211251237127,89.81835138387484,5.0,55.3,,60411.0,7,41310001373291.0,560299987792969.0,48.6399993896484,389762343.725204,57848386.331129,317537929.635059,501367979.221939,498632020.778061,8.276807,0.056169,43831.0,7.0,0
Singapore,SGP,East Asia & Pacific,High income,2012,72.0,82107.72708920916,100.0,100.0,100.0,2706.8,819951219512195.0,4,94.0,98.0,96.0,134010013.905211,788186833.661434,778031524.333552,478940517.707157,521059482.292844,5.312437,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2013,80.9021,83088.31854116582,100.0,100.0,100.0,2772.96,822463414634147.0,4,95.0,99.0,97.0,131066177.818821,787282392.629886,816514295.512923,477113831.003443,522886168.996557,5.399162,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2014,79.0292,84555.24461008265,100.0,100.0,100.0,2700.67,824951219512195.0,4,95.0,99.0,97.0,128770131.369208,78546922.809139,857606405.394016,476533831.693508,523466168.306492,5.469724,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2015,79.013,87156.18738331502,100.0,100.0,100.0,2689.79,827439024390244.0,4,95.0,99.0,97.0,126825690.982427,783192236.422757,899820725.948152,477417136.321023,522582863.678977,5.535002,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2016,84.4523,89735.1660600381,100.0,100.0,100.0,2853.93,828463414634146.0,4,95.0,99.0,97.0,125211872.971862,780308714.909358,944794121.187799,479607488.799608,520392511.200392,5.607283,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2017,84.4523,95628.24099463335,100.0,100.0,100.0,2633.26,830951219512195.0,4,96.0,99.0,97.0,124248348.769561,776111451.686482,996401995.439571,483052790.654807,516947209.345193,5.612253,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2018,88.1656,103899.6789235456,100.0,100.0,100.0,2650.87,832975609756098.0,4,96.0,99.0,97.0,123293830.835908,771869683.023096,104836486.140996,484483355.633967,515516644.366033,5.638676,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2019,88.9493,105542.413613949,100.0,100.0,100.0,2652.76,835951219512195.0,4,96.0,99.0,97.0,122130675.867847,768118792.234851,109750531.897302,482890833.032458,517109166.967542,5.703569,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2020,92.0043,101612.090327577,100.0,100.0,100.0,2686.23,835439024390244.0,4,96.0,99.0,97.0,121745227.285284,762405295.018345,115849477.696371,48229077.830827,51770922.169173,5.685807,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2021,96.9247,131864.0923355221,100.0,100.0,100.0,2752.11,830926829268293.0,4,96.0,99.0,98.0,121688552.167305,755729505.669556,12258194.216314,483149276.363118,516850723.636882,5.453566,0.0,100.0,4.0,0
Singapore,SGP,East Asia & Pacific,High income,2022,95.9539,141913.2772727861,100.0,100.0,100.0,2767.67,828951219512195.0,4,7735804398740220.0,8547946143266630.0,,12005289.665656,753038137.328294,126908966.015146,483228950.677757,516771049.322243,5.637022,0.0,100.0,4.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2012,76.71,27022.77473213819,100.0,100.0,100.0,1934.35,76109756097561.0,9,7735804398740220.0,8547946143266630.0,,153856863.558816,717045328.186371,129097808.254813,512929725.797341,487070274.202659,5.407579,4.572e-05,54.28,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2013,77.8826,28075.43262367186,100.0,100.0,100.0,2049.86,764121951219512.0,9,7735804398740220.0,8547946143266630.0,,153454402.766956,713702712.441166,132842884.791878,512764533.480851,487235466.519149,5.413393,4.586e-05,54.14,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2014,79.9843,29108.07218019401,100.0,100.0,100.0,2199.75,768121951219512.0,9,7735804398740220.0,8547946143266630.0,,153281194.586269,709768771.615539,136950033.798192,512628457.147711,487371542.852289,5.418649,4.6e-05,54.0,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2015,77.6347,30147.99036725414,100.0,100.0,100.0,2350.09,765634146341463.0,9,7735804398740220.0,8547946143266630.0,,153333740.446523,705178405.978439,141487853.575038,512431834.677114,487568165.322886,5.423801,0.046111,53889.0,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2016,80.4759,29867.98033900806,100.0,100.0,100.0,2462.64,771658536585366.0,9,7735804398740220.0,8547946143266630.0,,154062667.729696,699313041.813556,146624290.456748,512192618.778651,487807381.221349,5.430798,0.046194,53806.0,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2017,81.6257,30245.78258697574,100.0,100.0,100.0,2585.91,771658536585366.0,9,7735804398740220.0,8547946143266630.0,,155448134.053743,692551309.624215,152000556.322042,511982355.173693,488017644.826307,5.439232,0.046249,53751.0,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2018,80.4489,31509.81872916351,100.0,100.0,100.0,2769.54,772658536585366.0,9,7735804398740220.0,8547946143266630.0,,156869209.322697,685861635.146178,157269155.531126,511784910.141622,488215089.858378,5.446771,0.046274,53726.0,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2019,82.8537,33985.67584196617,100.0,100.0,100.0,2918.11,776658536585366.0,9,7735804398740220.0,8547946143266630.0,,157942056.374998,679466053.941882,16259188.968312,511630774.153281,488369225.846719,5.454147,0.046271,53729.0,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2020,89.9209,35327.94391655881,100.0,100.0,100.0,3119.25,768658536585366.0,9,7735804398740220.0,8547946143266630.0,,158547162.995723,673811945.998033,167640891.006244,511568512.176759,488431487.823241,5.458827,4.624e-05,53.76,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2021,88.9256,38437.49366797112,100.0,100.0,100.0,3260.61,746146341463415.0,9,7735804398740220.0,8547946143266630.0,,159261506.893838,669089610.618438,171648882.487724,511601377.169189,488398622.830811,5.447247,4.618e-05,53.82,9.0,0
Slovak Republic,SVK,Europe & Central Asia,High income,2022,89.0677,41179.23968733695,100.0,100.0,100.0,3399.88,770658536585366.0,9,7735804398740220.0,8547946143266630.0,,159683376.980892,664610251.066265,175706371.952843,511680561.046964,488319438.953036,5.431752,0.046091,53909.0,9.0,0
Slovenia,SVN,Europe & Central Asia,High income,2012,68.35,28786.71055176863,100.0,100.0,100.0,2480.55,801243902439024.0,7,7735804398740220.0,8547946143266630.0,,144214908.433703,687880511.619956,167904579.946341,5050622.869001,4949377.130999,2.057159,0.046892,53108.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2013,72.6756,29634.06576114706,100.0,100.0,100.0,2551.11,803219512195122.0,7,7735804398740220.0,8547946143266630.0,,145676402.659643,682843640.336961,171479957.003396,504729527.990578,495270472.009422,2.059953,0.046668,53332.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2014,71.5863,30571.97530198317,100.0,100.0,100.0,2700.23,810780487804878.0,7,7735804398740220.0,8547946143266630.0,,147049128.680254,677481374.494419,175469496.825326,504422366.886902,495577633.113097,2.06198,0.046443,53557.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2015,73.0987,31336.2043858881,100.0,100.0,100.0,2762.33,807756097560976.0,7,7735804398740220.0,8547946143266630.0,,148235852.669996,67157989.987121,180184247.458794,504178991.012876,495821008.987124,2.063531,0.046219,53781.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2016,75.4985,33575.17754357582,100.0,100.0,100.0,2858.89,811756097560976.0,7,7735804398740220.0,8547946143266630.0,,149172663.074562,665706788.630685,185120548.294753,50382875.879329,49617124.120671,2.065042,4.598e-05,54.02,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2017,78.8854,36180.0384547623,100.0,100.0,100.0,2918.04,810292682926829.0,7,7735804398740220.0,8547946143266630.0,,150135763.499983,659854248.185375,190009988.314642,503247900.877081,496752099.122919,2.066388,0.045727,54273.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2018,79.75,38620.20454363048,100.0,100.0,100.0,2960.86,813780487804878.0,7,7735804398740220.0,8547946143266630.0,,150857183.723161,65452513.323996,194617683.036878,501802868.353403,498197131.646597,2.073894,0.045459,54541.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2019,83.1084,42373.25063692791,100.0,100.0,100.0,3013.95,815292682926829.0,7,7735804398740220.0,8547946143266630.0,,151074701.233225,650408615.176971,198516683.589804,499509704.867769,500490295.132231,2.088385,0.045178,54822.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2020,86.6013,41767.25798999584,100.0,100.0,100.0,3099.3,805317073170732.0,7,7735804398740220.0,8547946143266630.0,,151382490.506771,647403622.350344,201213887.142885,498256295.126568,501743704.873432,2.102419,0.044882,55118.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2021,89.004,46274.28026014836,100.0,100.0,100.0,3155.03,806756097560976.0,7,7735804398740220.0,8547946143266630.0,,151623094.269489,644067832.697893,204309073.032618,49815968.336807,50184031.663193,2.108079,0.044573,55427.0,7.0,0
Slovenia,SVN,Europe & Central Asia,High income,2022,88.9125,51163.75523745568,100.0,100.0,100.0,3201.05,812829268292683.0,7,7735804398740220.0,8547946143266630.0,,1509619.766758,640225309.044699,208812714.279501,498021962.644216,501978037.355784,2.112076,0.044249,55751.0,7.0,0
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2012,6.9974,2320.44909024681,42.9,36.5,66.8,37.1684,69084.0,7,7735804398740220.0,8547946143266630.0,,406552227.005796,558966817.844637,344809551.495668,488649894.439921,511350105.560079,0.573606,7.903000000000001e-05,20.97,7.0,0
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2013,8.0,2394.470039756441,44.7,40.4,60.4,31.6668,69188.0,7,7735804398740220.0,8547946143266630.0,,404427300.002521,561019926.211667,345527737.858121,488626679.777122,511373320.222878,0.594945,0.078567,21433.0,7.0,0
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2014,9.0,2377.380530811021,50.5,45.5,68.1,21.6402,69234.0,7,7735804398740220.0,8547946143266630.0,,402102096.260707,563114759.413073,347831443.262204,488585007.813159,511414992.186842,0.616908,0.078104,21896.0,7.0,0
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2015,10.0005,2353.787282449955,55.1,51.5,67.6,22.2078,69583.0,7,7735804398740220.0,8547946143266630.0,,399558189.907963,565263561.223931,35178248.868106,48852779.493756,51147220.506244,0.639415,7.764e-05,22.36,7.0,0
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2016,11.0009,2421.190120376177,58.2,54.9,69.4,24.7441,69801.0,7,7735804398740220.0,8547946143266630.0,,396765595.501666,567506342.672656,357280618.256782,488456742.222719,511543257.777281,0.662379,0.077177,22823.0,7.0,0
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2017,15.1,2454.04422348649,62.9,60.5,70.7,17.0052,69988.0,7,7735804398740220.0,8547946143266630.0,,393660083.582298,569933999.006813,364059174.108884,488366157.579717,511633842.420283,0.685672,0.076714,23286.0,7.0,0
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2018,20.9,2493.977691579498,65.8,63.6,72.9,20.9843,70173.0,7,7735804398740220.0,8547946143266630.0,,390156691.359905,572676529.859639,371667787.804558,488261897.811454,511738102.188546,0.709101,0.076251,23749.0,7.0,0
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2019,28.7,2511.997887236813,69.4,67.6,75.0,14.3515,70382.0,7,7735804398740220.0,8547946143266630.0,,387147787.465992,575433257.295574,37418955.238434,488235205.253884,511764794.746116,0.728147,7.579e-05,24.21,7.0,0
